num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
0,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,15,11070,7200,11070,7200,1005,6700,11070,6700,11070,False,15,11,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-38-49,1661942329,3.695859432220459,14.448354721069336,1553757,main-desktop,192.168.0.58,14.448354721069336,0,11,4.429453372955322,11070,7200,11070,7200,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",55.241,11070,7200,11070,7200,26.979999999999997,36.02,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,15,12075,13900,12075,13900,1005,6700,12075,6700,12075,False,15,12,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-38-53,1661942333,3.6284351348876953,18.07678985595703,1553757,main-desktop,192.168.0.58,18.07678985595703,0,12,4.429453372955322,12075,13900,12075,13900,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",53.186,12075,13900,12075,13900,27.160000000000004,36.42,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,15,13080,20600,13080,20600,1005,6700,13080,6700,13080,False,15,13,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-38-56,1661942336,3.733253240585327,21.81004309654236,1553757,main-desktop,192.168.0.58,21.81004309654236,0,13,4.429453372955322,13080,20600,13080,20600,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",54.311,13080,20600,13080,20600,26.650000000000002,36.61666666666666,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,15,14085,27300,14085,27300,1005,6700,14085,6700,14085,False,15,14,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-00,1661942340,3.615355968475342,25.4253990650177,1553757,main-desktop,192.168.0.58,25.4253990650177,0,14,4.429453372955322,14085,27300,14085,27300,41.18112556356099,4.515438858817098e-12,3.2187753329665503,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",51.425,14085,27300,14085,27300,27.880000000000003,36.86,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,15,0,15,15090,34000,15090,34000,1005,6700,15090,6700,15090,False,30,15,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-04,1661942344,3.635382652282715,29.060781717300415,1553757,main-desktop,192.168.0.58,29.060781717300415,0,15,4.429453372955322,15090,34000,15090,34000,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,15,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",57.862,15090,34000,15090,34000,25.919999999999998,36.94,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,15,16095,40700,16095,40700,1005,6700,16095,6700,16095,False,30,16,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-07,1661942347,3.5436477661132812,32.604429483413696,1553757,main-desktop,192.168.0.58,32.604429483413696,0,16,4.429453372955322,16095,40700,16095,40700,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",53.204,16095,40700,16095,40700,25.12,37.160000000000004,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,15,17100,47400,17100,47400,1005,6700,17100,6700,17100,False,30,17,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-11,1661942351,3.681823492050171,36.28625297546387,1553757,main-desktop,192.168.0.58,36.28625297546387,0,17,4.429453372955322,17100,47400,17100,47400,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",50.38,17100,47400,17100,47400,25.419999999999998,37.279999999999994,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,15,18105,54100,18105,54100,1005,6700,18105,6700,18105,False,30,18,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-14,1661942354,3.5715181827545166,39.857771158218384,1553757,main-desktop,192.168.0.58,39.857771158218384,0,18,4.429453372955322,18105,54100,18105,54100,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",56.6,18105,54100,18105,54100,25.359999999999996,37.519999999999996,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,15,19110,60800,19110,60800,1005,6700,19110,6700,19110,False,30,19,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-18,1661942358,3.503143787384033,43.36091494560242,1553757,main-desktop,192.168.0.58,43.36091494560242,0,19,4.429453372955322,19110,60800,19110,60800,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",50.449,19110,60800,19110,60800,25.700000000000006,37.42,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,15,20115,67500,20115,67500,1005,6700,20115,6700,20115,False,30,20,0cabd_00000,d22c3ed1eeae4a6198d132f1d76cb14e,2022-08-31_12-39-22,1661942362,3.709965229034424,47.07088017463684,1553757,main-desktop,192.168.0.58,47.07088017463684,0,20,4.429453372955322,20115,67500,20115,67500,41.18112556356099,4.515438858817098e-12,3.9179110491242253,500.0,0,0,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",54.291,20115,67500,20115,67500,24.983333333333334,37.56666666666666,"[0.1440875007016607, 3.0743071138432594, 5.8711767922211884e-08, 1.0942823549980895e-08, 4.515438858817098e-12, 1.7591630711463516e-07, 3.4520539471143945e-11, 3.3751048802862456, 0.08352644413831888, 0.019592668704477, 0.37863007387075304, 9.48472740889075e-06, 9.059347878332289e-12, 41.18112556356099, 0.025246019046143747, 5.051488511542371e-05, 0.0008313234948904004, 7.146877323385041e-12, 16.897686608221147, 1.0031106820273853e-11, 6.517000831204949, 4.96397726700028, 9.973622645216107e-10, 4.732132118517701e-05, 5.679901234670177e-12, 37.86098758967106, 0.022135405538821394, 2.9075059272501815, 2.070657204189465e-08, 0.08547866891407277]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
